,date,sen,요일,라벨
4224,2019.11.04,"""모바일 고객 1년새 34% 급증…'저축은행의 카카오뱅크' 될 것""",월,1
4223,2019.11.04,'하나멤버스 포인트' 누적사용 1억건 육박,월,1
4222,2019.11.04,"새마을금고, 정보보호의 날 캠페인",월,1
4221,2019.11.04,'오픈뱅킹' 할당량 강요하는 은행들,월,1
4220,2019.11.04,대구서 스마트공장 등 기계산업 최신 트렌드 '한눈에',월,1
4219,2019.11.04,"신한카드, 5억弗 ABS…싱가포르 증시 상장",월,1
4218,2019.11.04,현대건설 '재난방재용 경안전모' 개발,월,1
4217,2019.11.04,아태 16개국 '메가 FTA' RCEP…태동에서 타결까지,월,1
4216,2019.11.04,RCEP 15개국 타결…보호무역 '격랑' 속 신남방정책 본격화 기대,월,1
4215,2019.11.04,"RCEP으로 낮아지는 무역장벽…수출길 '활짝', 농수산물은 '우려'",월,1
4214,2019.11.04,"[일문일답] 유명희 ""RCEP 역내시장 진출 확대 기대…인도 참여 노력할 것""",월,1
4240,2019.11.05,"기재차관 ""글로벌 금융환경 어느 때보다 불확실…다자협력 필요""",화,1
4239,2019.11.05,생산관리학회 추계학술대회 개최,화,1
4238,2019.11.05,"아시아발전재단, 베트남 장학기금 조성",화,1
4237,2019.11.05,에쓰오일 '사랑의 연탄 나누기' 봉사,화,1
4236,2019.11.05,"조성욱 공정위원장 ""총수 지분율 낮다고 제재할 생각없다""(종합)",화,1
4235,2019.11.05,"""제대 직후 셰프 꿈 키울 수 있어 감사해요""",화,1
4241,2019.11.05,한국車 '생존 마지노선' 깨진다…한국GM 등 3社 부진 결정타,화,1
4233,2019.11.05,"통계청장, 비정규직 급증…""정규직에서 넘어온 비중 60% 이상""",화,1
4232,2019.11.05,"""음식 배달 이용자 늘고, 가전구매 줄고""…여신협회 3분기 카드 사용액 발표",화,1
4231,2019.11.05,해마로푸드 사모펀드에 팔린다…정현식 회장 지분매각,화,1
4230,2019.11.05,"HDC-한화에너지, 통영 천연가스발전사업 공동추진",화,1
4229,2019.11.05,"'타다' 박재욱 대표, 검찰 '불법파견' 공소장에 반박",화,1
4228,2019.11.05,"伊, 플라스틱세 도입 놓고 진통…산업계 반대 속 연정도 이견",화,1
4234,2019.11.05,"SPC그룹, 국내 기업 최초 'GRLC 베스트 파트너상' 수상",화,1
4255,2019.11.06,"""AI 얼굴인식 기술로 멈춤없이 출입국 수속""",수,1
4254,2019.11.06,저축은행 예대율 규제 적용…내년 110%·내후년 100%,수,1
4253,2019.11.06,"S&amp;P, 韓신용등급 3년 넘게 AA 유지…""단기 성장률 2%내외 전망""",수,1
4252,2019.11.06,"[2보] S&amp;P, 한국 국가신용등급 'AA' 유지…등급 전망 '안정적'",수,1
4251,2019.11.06,"암참, '인도·태평양 비즈니스 포럼'서 한미 경제협력 소개",수,1
4250,2019.11.06,"HUG, 이달부터 리모델링 자금 보증료율 인하",수,1
4249,2019.11.06,"S&amp;P, 한국 국가신용등급 'AA' 유지…등급 전망 '안정적'(종합)",수,1
4247,2019.11.06,삼성중공업 1조7천억원 호주 바로사 프로젝트 수주 실패,수,1
4246,2019.11.06,"교원그룹, 놀이로 배우는 '레드펜코딩' 출시",수,1
4245,2019.11.06,"S&amp;P, 韓신용등급 3년 넘게 AA 유지…""단기 성장률 2%내외 전망""(종합2보)",수,1
4244,2019.11.06,"금융위, '해외법인 신용공여' NH투자증권에 과징금",수,1
4243,2019.11.06,[고침] 경제(상한제 지역 126곳 8만4천가구 재건축 후폭풍…),수,1
4242,2019.11.06,경북서 올해 들어 2번째 H5형 AI 항원 검출…고병원성 여부 확인,수,1
4248,2019.11.06,"""강릉 과학단지 수소폭발 재발방지"" 안전방안·법 제정 추진",수,1
4319,2019.11.11,"""칼 잡는 법만 10시간 배워도 모자라요""",월,1
4324,2019.11.11,"한세예스24재단, 외국인 장학금 전달",월,1
4323,2019.11.11,"한국투자증권, 풋살경기장 기증",월,1
4322,2019.11.11,"한진그룹·인하대, 인천서 봉사활동",월,1
4321,2019.11.11,'11월의 엔지니어상' 선정,월,1
4320,2019.11.11,"크리스탈 ""종속회사 씨지바이오사이언스 주식 200억원에 취득""",월,1
4325,2019.11.11,서울·인천·광주 시내면세점 특허 신청 첫날 '썰렁'…빅3 불참(종합),월,1
4318,2019.11.11,LG연암문화재단 '국제공동연구' 지원자 증서 수여,월,1
4316,2019.11.11,"HUG ""공사 보증 사칭 허위광고 주의하세요""",월,1
4315,2019.11.11,"미래에셋자산운용, 미국 해수담수화 플랜트에 2천억원 투자",월,1
4314,2019.11.11,부산 도심에선 시속 50㎞ 이하로 달려요…전국 첫 전면시행,월,1
4313,2019.11.11,中 자동차 판매 16개월 연속 하락…감소 폭은 둔화,월,1
4312,2019.11.11,"""에어서울, 한일관계 악화 영향으로 일본 지점 절반 폐쇄""",월,1
4317,2019.11.11,"아시아나 우선협상대상자 이르면 내일 발표…""현산 컨소 유력""",월,1
4353,2019.11.13,"연분홍 옷 입고 신상 소개…최병오 형지 회장, 유튜버 변신",수,1
4352,2019.11.13,"엔씨소프트 ""엔씨웨스트홀딩스 주식 1천332억원에 추가취득""",수,1
4351,2019.11.13,"이마트 ""은갈치 10년 前보다 싸게 판다""",수,1
4350,2019.11.13,쌀도 '취향 시대'…프리米엄이 먹힌다,수,1
4349,2019.11.13,"원자력안전위, '정기 검사' 신고리 2호기 재가동 승인",수,1
4348,2019.11.13,신한카드 송금서비스 이용누적액 10억 돌파,수,1
4347,2019.11.13,"""수도권 거주자 자산의 80%가 부동산…고령층일수록 편중 심해""",수,1
4346,2019.11.13,"[단독] 노조 인정받은 삼성전자 4노조, 전 직원에 '가입 독려' 메시지 발송",수,1
4344,2019.11.13,"금융위, 공적자금관리委 민간위원 4명 위촉",수,1
4343,2019.11.13,'시장질서교란' 홍콩 자산운용사 직원에 과징금 5억8천여만원,수,1
4342,2019.11.13,베네치아 53년만 최악 수해…1200년 역사 산마르코성당도 침수(종합),수,1
4341,2019.11.13,송의영 서강대 교수 등 4명…공적자금관리委 민간위원으로,수,1
4340,2019.11.13,증선위 '매출 과대계상' 셀루메드 법인·前대표 검찰통보,수,1
4345,2019.11.13,맥도날드 92세 최고령 직원 은퇴…17년간 '제2의 삶' 보내,수,1
4363,2019.11.14,"DLF 개선안에 금소원 반발…""책임·배상 등 실질적 대책 빠져""",목,1
4367,2019.11.14,"나이스신평 ""현대산업개발 신용등급 하향조정 검토""",목,1
4366,2019.11.14,'미쉐린 가이드 서울' 9곳 새로 선정,목,1
4365,2019.11.14,롯데百도 뛰어든 리빙 시장…강남점 1층 내줘,목,1
4364,2019.11.14,"현대백화점, 서울면세점 단독신청…동대문 옛 두산면세점 자리",목,1
4362,2019.11.14,"신한금융, 내년 1월  오렌지라이프 100% 자회사로 전환",목,1
4361,2019.11.14,동서식품 '맥심 사랑의 향기' 개최,목,1
4359,2019.11.14,"롯데면세점, 취약계층 도서관 개관",목,1
4358,2019.11.14,"SK실트론, 우수 협력사 대상 '파트너스 데이' 개최",목,1
4357,2019.11.14,"항공사들, 최대 성수기 3분기에 '난기류'…日불매로 실적 직격탄",목,1
4356,2019.11.14,"[고침] 경제(신한금융, 내년 1월  오렌지라이프 100% 자회…)",목,1
4355,2019.11.14,영국 프리미엄 리빙편집숍 '더 콘란샵' 롯데와 손잡고 국내 진출(종합),목,1
4354,2019.11.14,흔들리는 獨경제 3분기 소폭성장…경기침체 우려 일단 모면(종합),목,1
4360,2019.11.14,KB금융그룹 '2019 허브데이',목,1
4465,2019.11.21,애경 '희망꾸러미 나눔' 행사,목,1
4464,2019.11.21,[영상][하이빔뉴스]11월3주 가장 핫한 자동차 뉴스 톱3,목,1
4463,2019.11.21,"IBK투자증권, 김장 나누기 봉사",목,1
4462,2019.11.21,"서울반도체, 日기업과 특허소송서 7년만에 승소",목,1
4461,2019.11.21,"갤러리아백화점, 동물보호 봉사",목,1
4460,2019.11.21,故 조양호 회장에게 美 '밴 플리트 상' 수여,목,1
4459,2019.11.21,"中왕치산, 美 겨냥 ""일방주의, 인류 위협""(종합)",목,1
4457,2019.11.21,9년 묵은 금소법 국회 첫 문턱 넘어…특금법도 통과,목,1
4456,2019.11.21,"신한금융, 이르면 다음주 차기 회장 후보 선출 절차 개시",목,1
4455,2019.11.21,"위니아대우 멕시코법인, 냉장고 '대박'…최대 실적",목,1
4454,2019.11.21,7개월여 만에…'소주성' 다시 꺼낸 문재인 대통령,목,1
4453,2019.11.21,"케이뱅크, 정상영업 길 열렸다",목,1
4452,2019.11.21,"OECD, 내년 韓성장률 2.3% 예상…올해 2.1%→2.0% 하향조정(종합)",목,1
4458,2019.11.21,"OECD, 내년 韓성장률 2.3% 예상…올해 2.1%→2.0% 하향조정",목,1
4502,2019.11.24,이탈리아 음식 맛보세요,일,1
4506,2019.11.24,"""2023년 자산 4.5조 달성…저축銀 '빅3' 복귀할 것""",일,1
4505,2019.11.24,"""은행은 수익률 낮은 신탁만 팔라""는 금융위",일,1
4504,2019.11.24,'펭수 파자마' 나온다,일,1
4503,2019.11.24,"와인, 이마트 매출 첫 10위 올라",일,1
4501,2019.11.24,백화점 문화센터에도 트로트 열풍,일,1
4507,2019.11.24,"""해외서 만든 다이너스카드도 못쓰나요?""",일,1
4499,2019.11.24,머리부터 발끝까지…아빠의 스타일 변신,일,1
4498,2019.11.24,"유진초저온, 연천에 테마파크 조성한다",일,1
4497,2019.11.24,"가슴 보형물 세계시장 정조준…한스바이오 ""10년내 매출 1兆""",일,1
4496,2019.11.24,"냉동기유 국산화…""글로벌 화학업체와 경쟁""",일,1
4495,2019.11.24,가맹본부와 가맹점 하나로 묶는 '팔방미인' 슈퍼바이저를 키워라,일,1
4494,2019.11.24,현대百그룹도 세대교체 '바람'…이동호 부회장·박동운 사장 퇴진,일,1
4500,2019.11.24,"독일 명품시계 랑에운트죄네, 갤러리아百에 내달 부티크 연다",일,1
4530,2019.11.26,"한화갤러리아, 타임월드 완전 자회사 편입 추진한다",화,1
4535,2019.11.26,"현대차, 인도네시아에 1조8천억 투자…아세안車 25만대 공략",화,1
4534,2019.11.26,수도권 5등급 차량 운행 내년 2∼3월 집중단속…28만2천대 대상,화,1
4533,2019.11.26,'광주형 일자리' 합작법인 사무실 개소…업무 본격 시작,화,1
4532,2019.11.26,"오리온 ""제주 용암수로 에비앙과 경쟁하겠다""",화,1
4531,2019.11.26,올리브영서 올해 가장 잘 팔린 화장품 보니…'색조 화장'이 대세였네,화,1
4529,2019.11.26,"이니스트에스티, 의약품 원료 공급→글로벌 바이오 제약사로 도약",화,1
4528,2019.11.26,"JP모건 ""내년 한국 경제성장률 2.3% 전망""",화,1
4526,2019.11.26,"신격호 롯데 명예회장, 또 아산병원 입원…""탈수 증세""",화,1
4525,2019.11.26,BAT코리아 '글로 프로' 출시,화,1
4524,2019.11.26,"현대차, 인니에 1조8천억 車공장…'일본차 아성' 공략 나선다(종합)",화,1
4523,2019.11.26,르노삼성 트위지 시승한 아세안 기업인들,화,1
4522,2019.11.26,"서울반도체, 5G 반도체·스마트조명 등 198개 특허 독일서 경매",화,1
4527,2019.11.26,"현대차, 인니에 완성차 공장 세운다",화,1
4605,2019.12.01,수출 또 추락…12개월째 감소,일,1
4604,2019.12.01,"""기본급 12만원 올려달라""…르노삼성 노조, 다시 파업 움직임",일,1
4603,2019.12.01,"기업들 ""20대 국회 경제 입법 등 낙제점""",일,1
4602,2019.12.01,시중은행 연말 가계대출 문턱 높아진다,일,1
4601,2019.12.01,오픈뱅킹 18일 공식 출범…핀테크 88개社 뛰어든다,일,1
4600,2019.12.01,4년 유동성 위기 딛고 '이랜드'가 돌아왔다,일,1
4599,2019.12.01,KB금융 유튜브 광고 돌풍…'돌봄스릴러' 편 500만뷰 돌파,일,1
4598,2019.12.01,생보사 3분기 누적 순이익 1년새 24% 급감,일,1
4596,2019.12.01,"미국·독일 등 해외 매체, 신형 K5 디자인 호평 ""중형세단 스타일 기준 높여""",일,1
4595,2019.12.01,"韓-佛, 스타트업 생태계 협력 강화",일,1
4594,2019.12.01,"디앤티 '휴랩 올클리어', 살균·탈취 한 번에…회전식 물걸레 청소기",일,1
4593,2019.12.01,'붙였다 뗐다'…이젠 모듈형이 대세,일,1
4592,2019.12.01,"'주유소 리츠' 내년 상장…""年 6% 배당 기대""",일,1
4597,2019.12.01,"우리銀 투자 VC, 베트남 제작발표회",일,1
4656,2019.12.05,"현대중공업, 29년째 김장 김치로 이웃 사랑 실천",목,1
4661,2019.12.05,"[새로 나왔어요] CJ오쇼핑, 메모리폼 매트리스",목,1
4660,2019.12.05,"세계 첫 선박연료 브랜드, 현대오일뱅크 'STAR'",목,1
4659,2019.12.05,"아모레, 中 알리바바 제휴…티몰 전용 화장품 내놓는다",목,1
4658,2019.12.05,중장년 줄 선 하이트진로 '시급 1만원 알바',목,1
4657,2019.12.05,"""정부 지원에만 의존말고 소상공인 자생력 키워야""",목,1
4655,2019.12.05,강사없는 헬스장…생중계 화면 보면서 태보·요가,목,1
4648,2019.12.05,가평군 일대 도시가스 공급 3시간 중단…주민 불편,목,1
4653,2019.12.05,"금감원 ""DLF 판매 금융사 최대 80% 배상해야""…역대 최고(종합2보)",목,1
4652,2019.12.05,"관세청·한국공항공사, 김포 전세기 전용공항 국내선 운영 허용",목,1
4651,2019.12.05,[영상]작은 차이에 빛나는 큰 특별함 지프 그랜드 체로키 리미티드X,목,1
4650,2019.12.05,"""DLS 피해자 직접 소송하면 배상액 더 줄어들 가능성""",목,1
4649,2019.12.05,"두산, 두산중공업에 2382억 현물출자",목,1
4654,2019.12.05,"한류AI센터 ""종속회사 알엔딥 주식 21억원에 추가취득""",목,1
4703,2019.12.08,온라인쇼핑 성장에…쿠팡 46계단 껑충,일,1
4702,2019.12.08,"""경기 바닥론 섣불러…더블딥 가능성""",일,1
4701,2019.12.08,"40대 단기 알바 내몰리는데…정부는 ""역대 최고 고용률"" 자화자찬",일,1
4700,2019.12.08,"은행聯, 초등생 온라인 금융교육",일,1
4699,2019.12.08,코오롱·빈폴 등 토종 브랜드의 '젊은 변신',일,1
4698,2019.12.08,"토스, 무료신용조회 1000만명 돌파",일,1
4697,2019.12.08,제29회 다산금융상 대상에 조용병 신한금융그룹 회장,일,1
4696,2019.12.08,"3대 손보사, 車보험 손해율 100% 넘어",일,1
4695,2019.12.08,"""韓·베트남 中企 분업·협업 모델 만들자""",일,1
4694,2019.12.08,금감원 'DLS사태' 관련…하나·우리은행장 징계 검토,일,1
4693,2019.12.08,"""12년 만에 낙하산 행장?""…기업은행 '부글부글'",일,1
4692,2019.12.08,BNK벤처투자 출범,일,1
4691,2019.12.08,"원스타인터내셔널 전동칫솔 '메가텐', 진동 줄이고 칫솔모 늘려 잇몸 부담 줄여",일,1
4690,2019.12.08,곤 前회장 보수 축소신고 이유로 닛산에 과징금 263억원,일,1
4716,2019.12.09,크리스마스 분위기 내볼까요,월,1
4715,2019.12.09,증선위 '회계처리기준 위반' 엠젠플러스·아난티 제재,월,1
4714,2019.12.09,"제이티비씨콘텐트허브, 비에이엔터테인먼트 주식 312억원에 취득",월,1
4713,2019.12.09,"北 노동자 송환 임박 속 고려항공, 블라디∼평양 노선 증편",월,1
4712,2019.12.09,"CJ 이재현, 두 자녀에 주식 1천220억원 증여…세금만 700억원",월,1
4711,2019.12.09,"르노삼성차 사측 행정소송 제기…""쟁의조정 중노위로""",월,1
4717,2019.12.09,"아마존서 철수한 나이키, 韓 중간 유통망도 줄인다",월,1
4709,2019.12.09,"중국, 2022년까지 외국산 소프트웨어 퇴출 추진…美 견제에 맞불",월,1
4708,2019.12.09,한국자금중개 새 대표에 이승철 前 기재부 재정관,월,1
4707,2019.12.09,로버트 배로 교수의 기고문 영문본 전문,월,1
4706,2019.12.09,"한국산 전기차 배터리, 중국 정부 보조금 받는다",월,1
4705,2019.12.09,한국수입협회 창립 49주년 및 제10회 수입의 날 기념식,월,1
4704,2019.12.09,올 겨울 첫 미세먼지 비상저감조치…석탄발전소 10기 가동 중단,월,1
4710,2019.12.09,"中, 배터리시장 개방…보조금 대상에 LG화학·SK이노 포함(종합)",월,1
4730,2019.12.10,서천에 2023년까지 항공보안장비 시험인증센터 구축된다,화,1
4729,2019.12.10,무안양파 농산물 전문생산단지 지정…호남지역 최초,화,1
4728,2019.12.10,[고침] 경제(35개 그룹 브랜드사용료 연 1.3조원…LG·SK…),화,1
4727,2019.12.10,"타다 기사들 ""타다 금지법 철회해 달라"" 서명 운동(종합)",화,1
4726,2019.12.10,충남도 산림정책 비전 선포…2028년까지 3조552억원 투입,화,1
4725,2019.12.10,"기아차 노사, 임금협상 잠정 합의…무분규 연내 타결",화,1
4731,2019.12.10,연매출 1천억원 이상 '벤처천억기업' 587개…총매출 134조원(종합),화,1
4723,2019.12.10,"'벼랑 끝' 타다, 150만명 이용자 상대로 지지서명 돌입",화,1
4722,2019.12.10,"현대차그룹, 국내 모빌리티 법인 '모션' 설립",화,1
4721,2019.12.10,"""내 평생 보스""·""대표 경영인""…김우중 빈소에 3천명 조문행렬(종합2보)",화,1
4720,2019.12.10,내년 예산 512.3조…국회 거치며 복지 1.0조↓ SOC 0.9조↑,화,1
4719,2019.12.10,"WTO, 디지털 상품 거래에 대한 관세 유예 6개월 연장",화,1
4718,2019.12.10,"르노삼성 노조, 또 '파업 깃발'…조합원 투표서 66% 찬성",화,1
4724,2019.12.10,"성윤모 산업장관, 다음달 CES 참석…""산업장관 첫 방문""",화,1
4745,2019.12.11,"셀바스AI ""종속회사 셀바스헬스케어 주식 45억원에 추가취득""",수,1
4744,2019.12.11,"아이엠이파트너스, IME 주식 816억원어치 취득…지분율 51%",수,1
4743,2019.12.11,"수산아이앤티 ""계열사 수산에너솔 주식 30억원에 취득""",수,1
4742,2019.12.11,'타다' 위기 속 카카오 대형택시 '벤티' 시동…시험 운행 개시(종합2보),수,1
4741,2019.12.11,"이마트, 미국 슈퍼마켓 체인 '뉴 시즌스 마켓' 인수",수,1
4740,2019.12.11,10년이상 노후차 새차로 바꾸면 개소세 70% 감면,수,1
4739,2019.12.11,내년에 대기업 투자세액공제율 2배로…중기는 2년간 10%,수,1
4738,2019.12.11,산은캐피탈 신임 대표에 전영삼씨,수,1
4736,2019.12.11,대한항공 6년 만에 희망퇴직,수,1
4735,2019.12.11,"증선위, 주요사항보고서 미제출 에스에프씨에 과징금",수,1
4734,2019.12.11,"병원 더 가면 보험료 할증 검토…""과도한 인상보다 자구노력""",수,1
4733,2019.12.11,10년이상 노후차 새차로 바꾸면 개소세 70% 감면,수,1
4732,2019.12.11,美 인플레이션 완만한 오름세…11월 0.3%↑,수,1
4737,2019.12.11,"""아베 측근, 문희상案 평가…징용·수출규제 동시해결 필요""",수,1
4754,2019.12.12,"삼성, 中 반도체 공장에 9.5兆 추가투자",목,1
4758,2019.12.12,"삼성전기, 中 모바일 기판 공장 청산…사업 중단 수순",목,1
4757,2019.12.12,"국토부 ""플랫폼 택시 제도화 위해 중소 스타트업 기여금 면제""(종합2보)",목,1
4756,2019.12.12,"[이슈+] 액상담배서 폐손상 의심물질 검출…쥴랩스·KT&amp;G ""사용 안 했다""",목,1
4755,2019.12.12,"삼성전자, 중국 시안 반도체 공장 9.5조원 추가투자 공식화",목,1
4753,2019.12.12,한화그룹 커뮤니케이션위원장에 이태길 전무,목,1
4759,2019.12.12,"SM그룹, 건설 협력사와 간담회…시공능력평가 20위 목표 설정",목,1
4751,2019.12.12,이강래 도공 사장 19일 퇴임…내년 총선 출마 준비,목,1
4750,2019.12.12,대구상의 기업경영지원협의회 송년세미나,목,1
4749,2019.12.12,"한·헝가리, 소재부품 기술협력 강화…교역·투자 확대 추진",목,1
4748,2019.12.12,"삼성전자, 중국 시안 반도체 공장 9.5조원 추가투자 공식화(종합)",목,1
4747,2019.12.12,"금호-HDC, 아시아나 협상 거의 타결…조만간 계약서 서명",목,1
4746,2019.12.12,"금호-HDC, 아시아나 협상 거의 타결…조만간 계약서 서명",목,1
4752,2019.12.12,"삼성전기, HDI 사업 접는다",목,1
4815,2019.12.16,"롯데칠성, 워터소믈리에 25명 배출",월,1
4814,2019.12.16,"정부, 6.7조 나이지리아 LNG 플랜트 수주한 韓기업 금융지원",월,1
4813,2019.12.16,e세상 밖으로…오프라인 매장 여는 e커머스,월,1
4812,2019.12.16,파리바게뜨 빵 포장재…친환경 어워즈 '3관왕',월,1
4811,2019.12.16,"""다주택자 집 팔아라"" 종부세 높이고 대출 조이고…고강도 대책(종합)",월,1
4810,2019.12.16,[영상](Eng Sub)2019 단종된 차들/현대차 1톤 전기트럭 출시/전세렌터카 등장[12월2주 하이빔뉴스],월,1
4809,2019.12.16,"[12·16 대책] '갈아타기' 2년→1년…""실수요때 확실해야 대출""",월,1
4808,2019.12.16,"하나은행, 임금피크 특별퇴직·준정년 특별퇴직 시행",월,1
4806,2019.12.16,'日 수출규제 문제 논의' 韓日 정책대화 10시간 만에 종료,월,1
4805,2019.12.16,"한일 ""양국 수출관리제도 운용 상호이해 촉진…인식 공유""",월,1
4804,2019.12.16,"日 가지야마 경산상 ""대화한 것이 하나의 진전""",월,1
4803,2019.12.16,한일 대화 물꼬 텄지만…日규제 원상회복까진 갈 길 남아,월,1
4802,2019.12.16,달라진 분위기로 진행된 한일 무역당국 간 대화,월,1
4807,2019.12.16,"하나금융, 12개 관계사 참여…이웃돕기 성금 100억원 기탁",월,1
4842,2019.12.18,싱싱한 구룡포 박달대게,수,1
4841,2019.12.18,흡연 인구는 주는데 고용 늘린 BAT코리아,수,1
4840,2019.12.18,"중앙오션 ""오뉴이노베이션 주식 41억원어치 취득…지분율 34.2%""",수,1
4839,2019.12.18,피아트크라이슬러·푸조시트로앵 합병 최종합의…세계 4위 규모(종합),수,1
4838,2019.12.18,스웨덴에 코리아스타트업센터 개소…글로벌 '자상한기업' 검토(종합2보),수,1
4837,2019.12.18,피아트크라이슬러·푸조 합병…세계 4위 규모,수,1
4843,2019.12.18,"정관장, 스페인 국민 간식과 '달콤한 협업'",수,1
4835,2019.12.18,"우리금융, 희망산타 캠페인",수,1
4834,2019.12.18,"신호순 한은 부총재보, 한국증권금융 부사장으로 선임",수,1
4833,2019.12.18,당좌거래정지 (18일),수,1
4832,2019.12.18,보험도 쿠폰으로 선물한다,수,1
4831,2019.12.18,한국 車업계 파업 '몸살'…글로벌 완성차는 생존 위한 구조조정,수,1
4830,2019.12.18,"""IMF, '미중 무역합의' 후 내년 中 성장전망 6.0%로 상향""",수,1
4836,2019.12.18,연말 자동차업계 판매감소에 일감 줄고 노사갈등까지 '삐걱' (종합),수,1
4857,2019.12.19,"인천공항 항공기 운항, 시간당 70회로 확대",목,1
4856,2019.12.19,"KEB하나銀, 금연성공 적금",목,1
4855,2019.12.19,"중소기업 10곳 중 8곳, 내년 경영목표는 ""현상유지""",목,1
4854,2019.12.19,"한샘 ""내년 인테리어 전문가 2500명 양성""",목,1
4853,2019.12.19,"센트로이드-옐로씨, 610억에 코오롱화이버 인수",목,1
4852,2019.12.19,세대교체 택한 신동빈의 '뉴롯데'…계열사 CEO 40% 교체 '초강수',목,1
4851,2019.12.19,"산은, 쌍용차 대출 300억 중 200억 연장",목,1
4850,2019.12.19,"은성수 ""실손보험 손해 소비자전가 안돼""…보험사 ""인상최소화""(종합)",목,1
4848,2019.12.19,"안일환 기재부 예산실장, 3년째 '닮고 싶은 상사'",목,1
4847,2019.12.19,"김승연 회장 차남, 한화생명 주식 30만주 취득",목,1
4846,2019.12.19,"홍남기 ""투기과열지구 15억 넘는 집 10%…대다수 규제대상 아냐""",목,1
4844,2019.12.19,美 지난주 실업수당 23만4천건…1만8천건↓,목,1
4849,2019.12.19,"北, '과학기술무역 정보제공' 전용포털 개설",목,1
4845,2019.12.19,케이크와 함께하는 크리스마스 파티,목,1
4937,2019.12.25,여성이 더 많이 산 '현대차 베뉴',수,1
4938,2019.12.25,SK주유소에서 전기차 무료 충전,수,1
4941,2019.12.25,"닛폰유세이그룹 사장단, 부적절한 보험판매 문제로 동반 사퇴",수,1
4936,2019.12.25,"""변화에 빨리 대응해야""…'체질개선' 나선 두산",수,1
4940,2019.12.25,의리 위에 실리…삼성·LG의 '프레너미',수,1
4935,2019.12.25,역사를 배송한 CJ대한통운…터키 고대유적 2년 걸려 통째로 옮겨,수,1
4939,2019.12.25,전국 휘발유 가격 5주 연속 상승…국제유가 반영은 아직,수,1
4933,2019.12.25,11월 유통업 매출 7.5% 늘어…산업통상자원부 발표,수,1
4932,2019.12.25,동원 양반죽 19년째 '이유있는 1등',수,1
4931,2019.12.25,겨울엔 스키 대신 자전거?…따뜻한 날씨에 판매 급증,수,1
4930,2019.12.25,10월 日숙박 韓여행객 작년 동기 대비 66.1% 급감,수,1
4929,2019.12.25,"北신문 ""많은 나라가 우주개발 투자""…위성발사 명분 쌓나",수,1
4928,2019.12.25,"""내년 국내외 車판매 증가…부품업체, 대형 위주로 재편""",수,1
4934,2019.12.25,"KT, 초고속 기업 전용 5G망 기술 도입",수,1
4955,2019.12.26,[마켓인사이트] 경영권 매각 무산…기로에 선 흥아해운,목,1
4954,2019.12.26,"[마켓인사이트] 스마트폰 부품사 에스맥, 금호HT 최대주주로",목,1
4952,2019.12.26,우리나라 연근해 어선 한눈에 보는 포스터 발간,목,1
4951,2019.12.26,국립수산과학원 전복 양식 사육관리 안내서 발간,목,1
4950,2019.12.26,중기부-대한상의 '강소기업 100 막걸리 간담회',목,1
4949,2019.12.26,"국립수산과학원, 김 황백화 예방하는 영양물질 개발",목,1
4953,2019.12.26,'2020년 경제혁신과 활력 회복 박차' 부산시 3+2 전략 추진,목,1
4947,2019.12.26,혈세 7000억 들여 고쳐놓고 해체하는데 또 7500억 쓴다니…,목,1
4946,2019.12.26,"한수원 노조 ""월성 1호기 영구정지에 법적대응""",목,1
4945,2019.12.26,불매운동 일부만 반영됐는데도…유니클로 운영사 영업익 15%↓,목,1
4944,2019.12.26,"박영선 ""대한민국 100년 먹거리 만들 강소기업에 책임감""",목,1
4943,2019.12.26,"하나은행, 조직개편…소비자보호 강화ㆍ사회경영 추진",목,1
4942,2019.12.26,"""대출 안 돼도 시세차익이 우선""…송파 호반써밋 최고 213대 1",목,1
4948,2019.12.26,"국민은행, 캄보디아 1위 소액대출 금융사 7천억원에 인수(종합2보)",목,1
5049,2020.01.02,"국세청, 고가주택 이어 전문직·고액입시학원 조사 예고",목,1
5050,2020.01.02,임직원에 떡국 배식한 허영인 SPC회장,목,1
5053,2020.01.02,"[신년사] 김현준 국세청장 ""부동산 편법증여·전문직 탈루 엄격 검증""",목,1
5048,2020.01.02,"윤종원 전 청와대 경제수석, 기업은행장 선임…'관치 논란' 이어질듯",목,1
5052,2020.01.02,국산차 작년 판매 '후진'…내수침체·수출악재로 고전(종합),목,1
5047,2020.01.02,새 기업은행장에 윤종원 前경제수석,목,1
5051,2020.01.02,"[신년사] 노석환 관세청장 ""수출·안정적 세수 뒷받침""",목,1
5045,2020.01.02,새 기업은행장에 윤종원 前경제수석(종합),목,1
5044,2020.01.02,'환매 중단' 라임 펀드 실사 초안 나와…손실률 '촉각',목,1
5043,2020.01.02,2020년 첫 달 국산차 구매조건은?,목,1
5042,2020.01.02,"그랜저·쏘나타, 나란히 10만대 판매 돌파",목,1
5046,2020.01.02,"""文정부, 관치금융 되살렸다""…기업은행장에 윤종원 前경제수석 선임",목,1
5041,2020.01.02,기업은행 '윤종원호' 노조 강력 반발에 험로 예고,목,1
5040,2020.01.02,기업은행장에 윤종원 전 청와대 경제수석,목,1
5109,2020.01.06,중소기업인 신년인사회,월,1
5108,2020.01.06,귀뚜라미 '후계'보다 경영 안정…전문 경영인 2인 전진 배치,월,1
5107,2020.01.06,"대교, 영유아 놀이체육 '트니트니' 290억에 인수",월,1
