,date,sen,요일,라벨
5587,2020.02.11,"손오공, 슬라임 '글루퍼즈' 출시",화,1
5586,2020.02.11,영국 경제 지난해 4분기 제로성장…연간 성장률은 1.4%,화,1
5592,2020.02.11,美서 '화질왕' LG 올레드…분기당 100만대 판매 시대,화,1
5612,2020.02.12,노인 일자리만 '고용 대박'…40대 취업자 또 꺾였다,수,0
5611,2020.02.12,"월성 원전 맥스터, 8월前 결론낸다지만 공론화 방식도 '미궁'",수,0
5610,2020.02.12,"""韓 부채비율 더 높아지면 신용등급 하락할 수도""",수,0
5609,2020.02.12,"카뱅, 사업자·청년 대상 전·월세보증금 대출 출시",수,0
5608,2020.02.12,"농협금융, 글로벌 전략 협의회",수,0
5607,2020.02.12,"못 모이고, 미루고, 몸 사리고…'오한' 든 산업·경제계",수,0
5613,2020.02.12,락앤락 작년 영업이익 243억원…전년 대비 33.4%↓,수,0
5605,2020.02.12,"증선위, 차명주식 누락·거짓 기재 태광산업에 과징금",수,0
5606,2020.02.12,벤츠 신형 A클래스·CLA 판매,수,0
5600,2020.02.12,"증선위, 'DLF 사태' 우리·하나은행 과태료 제재 심의",수,0
5601,2020.02.12,가스공사 비정규직 백기…“사장실 점거 해산”,수,0
5603,2020.02.12,"북한, '금강산관광 홍보' 웹사이트에 영어·중국어 서비스 개시",수,0
5602,2020.02.12,경남 창원 주남저수지서 조류인플루엔자 항원 검출,수,0
5604,2020.02.12,"한화, 주요 임원 성과급으로 '장기 매각 제한 주식' 준다",수,0
5622,2020.02.13,'기생충' 효과에 웃은 CJ ENM…작년 영업익 9.5%↑(종합),목,1
5627,2020.02.13,상조공제조합 이사장 자격 개정…공정위 '밥그릇 챙기기' 논란,목,1
5626,2020.02.13,현대상선 작년 영업손실 3천40억원…전년 대비 45.6% 개선,목,1
5625,2020.02.13,'조현아 연합군' 조원태에 맞불…한진칼 사내·사외이사 8명 추천,목,1
5624,2020.02.13,"권영수 부회장, LG화학 이사회 의장도 맡을 듯",목,1
5623,2020.02.13,"조현아 연합군, 김신배 포스코 이사회의장 등 8명 이사후보 제안(종합)",목,1
5621,2020.02.13,엔씨 '리니지2M'·넥슨 'V4' 올라탔는데…신작 밀린 넷마블 부진,목,1
5620,2020.02.13,"대구시장 ""경북도지사와 함께 신공항 선정위 개최 요청""(종합)",목,1
5618,2020.02.13,"정부, '수용성' 풍선효과 판단…내주 초 '조정대상지역' 확대(종합2보)",목,1
5617,2020.02.13,"'反조원태' KCGI, 실탄 마련·이사회 장악으로 장기전 나서나",목,1
5616,2020.02.13,롯데케미칼-GS에너지 합작 '롯데GS화학'출범,목,1
5615,2020.02.13,"우리카드, 아파트 관리비 전용 '카드의정석 APT' 카드 출시",목,1
5614,2020.02.13,러시아산 킹크랩 반값,목,1
5619,2020.02.13,'조현아 연합군'의 재반격…이사회 과반 확보해 조원태 견제하나(종합),목,1
5664,2020.02.16,[새로 나왔어요] 리바트키친 중저가형 주방가구,일,0
5668,2020.02.16,"롯데마트, 캐릭터 전문숍…구로점에 '포켓몬' 상설 매장",일,0
5667,2020.02.16,진옥동 신한은행장 '모바일 기부' 아이디어 대박,일,0
5666,2020.02.16,13m의 대형 '밀키트존' 연 이마트,일,0
5665,2020.02.16,현실판 '이태원 클라쓰' 1943의 성공비결 5,일,0
5663,2020.02.16,"창업성장·기술혁신 R&amp;D 사업…중소벤처기업부, 1745억 투입",일,0
5669,2020.02.16,[모십니다] '2020 대한민국 명품브랜드 대상' 공모,일,0
5661,2020.02.16,"정의선 수석부회장, 현대차 이사회 의장 오르나",일,0
5660,2020.02.16,"벤처월드, 오토바이 안전벨트 '세이프핸들'…""오토바이 동승자 안전도 꽉 잡아줍니다""",일,0
5659,2020.02.16,애플 심장부 실리콘밸리 공략하는 삼성,일,0
5658,2020.02.16,라임 불완전판매 내달 현장조사…사기 혐의 전액배상안도 검토(종합),일,0
5657,2020.02.16,[그래픽] 코로나19 지속 시 매출ㆍ수출액 감소 전망,일,0
5656,2020.02.16,'기생충' 박 사장집 창호·안마의자 어디 거죠?,일,0
5662,2020.02.16,"한진그룹 ""한진칼 주총 전자투표 도입 안한다""",일,0
5682,2020.02.17,"신촌역사 인수한 SM그룹 ""복합문화 랜드마크로 탈바꿈""",월,0
5681,2020.02.17,대구국제공항에 DGB대구은행 외화전용 ATM 운영,월,0
5680,2020.02.17,"즉)영국 퀀텀닷 업체, 삼성 QLED TV에 특허침해 소송 제기",월,0
5679,2020.02.17,멕시카나-삼양식품 협업 '불닭치킨' 출시,월,0
5678,2020.02.17,"한기평, LG디스플레이 신용등급 'AA-'→'A+'로 하향",월,0
5677,2020.02.17,"이베스트 ""라임사태로 증권사 손실 불가피…신한 1천억대 예상""",월,0
5683,2020.02.17,수협도 7조 가정간편식 시장 가세,월,0
5675,2020.02.17,"S&amp;P, KCC 신용등급 'BBB-→BB+' 하향",월,0
5676,2020.02.17,"조원태 편에 선 한진 노조 ""조현아 등 3자연합, 자중하라""",월,0
5670,2020.02.17,금호타이어 작년 영업이익 373억원…3년만에 흑자전환,월,0
5671,2020.02.17,타다 1심 선고 앞두고 서울개인택시조합 유죄 판결 촉구,월,0
5673,2020.02.17,금호타이어 작년 영업이익 373억원…3년만에 흑자전환,월,0
5672,2020.02.17,"영국 퀀텀닷 업체, 삼성 QLED TV에 특허침해 소송 제기(종합)",월,0
5674,2020.02.17,"UAE, '한국 수출' 원전 1호기 운전허가 승인…""곧 가동""(종합2보)",월,0
5692,2020.02.18,'조현아 연합군' 삐걱…추천 사내이사 자진 사퇴,화,1
5697,2020.02.18,IP 담보 회수지원기구 출범,화,1
5696,2020.02.18,주담대 변동 금리 인하…최저 年 2.61%,화,1
5695,2020.02.18,"KB금융, 4000억 규모 후순위채권 발행",화,1
5694,2020.02.18,아시아나 임원 일괄사표…사장 아들 '특혜 입사' 논란도,화,1
5693,2020.02.18,"기재부 과장급 59% 대폭 교체…""조직기여도·성과 중점""",화,1
5691,2020.02.18,"기업은행, 80세이상 고객에게 '고위험 파생상품' 판매 안한다",화,1
5690,2020.02.18,"현대기아차 일부 공장 휴업 연장…""중국산 부품 부족""",화,1
5688,2020.02.18,"국토부, 두 달 이상 무단방치차 강제 견인",화,1
5687,2020.02.18,"프랑스 정부, 르노 구조조정 움직임에 '제동'",화,1
5686,2020.02.18,영국 지난해 4분기 고용시장 활기 유지…임금 증가세는 둔화,화,1
5685,2020.02.18,"""삼성, 퀄컴 5G 모뎀칩 생산계약 따내""[로이터]",화,1
5684,2020.02.18,스페인도 글로벌 IT기업에 디지털세 부과 추진,화,1
5689,2020.02.18,"교통안전공단, 올바른 카시트 착용 시 부상 크게 낮춰",화,1
5705,2020.02.19,"손소독제 업체 ""에탄올 규제 한시적 해제해달라"" 요청(종합)",수,0
5710,2020.02.19,"기보-KB국민은행, 혁신기업에 4600억원 규모 지원",수,0
5709,2020.02.19,"공영쇼핑, 마스크 게릴라방송 15만개 완판",수,0
5708,2020.02.19,"보은군 ""각종 체육행사 유치로 개인 지방소득세 매년 증가""",수,0
5707,2020.02.19,"에이치엘비 ""美이뮤노믹 주식 356억원어치 취득…지분율 38.2%""",수,0
5706,2020.02.19,금융상품 불완전 판매땐 은행 등 수입 50%까지 과징금(종합),수,0
5711,2020.02.19,중견기업 공구·건자재유통 진출 논란 '재점화',수,0
5704,2020.02.19,"홈앤쇼핑, 웅진씽크빅 학습서비스 '웅진스마트올' 론칭",수,0
5702,2020.02.19,이현준 한국시멘트협회장 재선임,수,0
5701,2020.02.19,"S&amp;P, 올해 한국 성장률 전망치 2.1%→1.6%로 낮춰",수,0
5700,2020.02.19,"신동빈, 호텔롯데 대표이사직 사임…호텔롯데 상장 대비 분석",수,0
5699,2020.02.19,"반도건설, 한진칼 지분 4% 더 샀다…더 치열해진 '남매의 난'",수,0
5698,2020.02.19,"S&amp;P ""올 韓성장률 2.1%→1.6%""",수,0
5703,2020.02.19,코로나19 확산 우려에 국고채 금리 대체로 하락(종합),수,0
5725,2020.02.20,종로상권 살리기…저녁 일곱번 먹은 최태원,목,0
5724,2020.02.20,"""조원태 물러나라""는 '3자 연합'에 반박 나선 한진…""경영비전 없는 투기세력""",목,0
5723,2020.02.20,SKT 전용 갤럭시S20 '아우라 블루',목,0
5722,2020.02.20,"엔시트론 ""종속회사 안휘성내복전성과기에 36억원 출자""",목,0
5721,2020.02.20,코로나19 확산 공포에 국고채 금리 일제히 하락(종합),목,0
5720,2020.02.20,"브레인콘텐츠 ""메디프론디비티 주식 95억원에 취득""",목,0
5719,2020.02.20,코로나19 확진자 다녀간 현대백화점 대구점 임시휴점(종합),목,0
5717,2020.02.20,"확 바뀐 K5, '형님' 그랜저 꺾고 '올해 차-디자인' 2관왕",목,0
5716,2020.02.20,"제주 관광업계 ""3월이면 회복되나 기대했는데…희망이 절망되나""",목,0
5715,2020.02.20,기아차 광주공장 봉고 트럭 24일부터 생산 정상화,목,0
5714,2020.02.20,확진자 접촉 SK하이닉스 신입사원 '음성'…800명 자가격리 유지(종합2보),목,0
5713,2020.02.20,"삼성, 청소년 사이버폭력 예방교육 나서…매년 13억 지원",목,0
5712,2020.02.20,"에어프랑스-KLM, 코로나19로 최대 2천600억 손실 예상",목,0
5718,2020.02.20,"기아차 K5, 기자들이 뽑은 '올해의 차'…디자인상까지 2관왕",목,0
5767,2020.02.23,중기사랑나눔재단 '따뜻한 인생 한끼' 내달 6일까지 접수,일,0
5766,2020.02.23,"록히드마틴 납품하던 성진테크윈, 3000억 '과전류 보호기 시장' 노크",일,0
5765,2020.02.23,"홈마스터 '에어락 분리수거함', 네 칸에 분리수거…음식물·재활용 배출 손쉽게",일,0
5764,2020.02.23,"우리銀 차세대 시스템, 90일간 전산장애 '제로'",일,0
5763,2020.02.23,"기업은행, 3개월간 건물 임대료 30% 인하",일,0
5762,2020.02.23,외국계은행 사칭 '스미싱' 주의보,일,0
5761,2020.02.23,"""ATM도 불안하다"" 우려에 은행권 소독·방역 대책 비상",일,0
5759,2020.02.23,"원화가치 하락폭, 신흥국 중 3위",일,0
5758,2020.02.23,'중국인 입국 금지' 국민청원 76만명,일,0
5757,2020.02.23,'글로벌 가치사슬'…韓 참여율 OECD 6위,일,0
5756,2020.02.23,"므누신 만난 홍남기 부총리 ""환율 상계관세 대상서 제외해달라""",일,0
5755,2020.02.23,"포스코케미칼-OCI, 고순도 과산화수소 합작법인 설립(종합)",일,0
5754,2020.02.23,저소득층에 소비쿠폰·승용차 개소세 인하 등 특단대책 추진(종합),일,0
5760,2020.02.23,"부산은행, 한국해운조합과 동반성장 지원 협약",일,0
5776,2020.02.24,금융그룹 내부통제체계 구축 추진…지배구조 위험도 살핀다(종합),월,1
5781,2020.02.24,'코로나 추경' 편성한다…소상공인·TK 등 지원,월,1
5780,2020.02.24,"중소기업기술정보진흥원장, 이재홍 전 중기부 실장 취임",월,1
5779,2020.02.24,"신학기 학용품 준비, 독일 문구브랜드 스테들러에서 시작하세요",월,1
5778,2020.02.24,"삼성전기, 사내이사 후보에 경계현 사장·강봉용 부사장",월,1
5777,2020.02.24,"""우리 병원에선 처방 안돼요""…원격의료 첫날 전화진료 '줄퇴짜'",월,1
5775,2020.02.24,몽골정부 요청에 인천∼울란바토르 노선 운항 잠정 중단,월,1
5771,2020.02.24,"갤러리아, 광교점 개장 다음달 2일로 연기",월,1
5773,2020.02.24,[취재수첩] 정권 유불리 따라 달라지는 靑 답변 속도,월,1
5772,2020.02.24,"""은행 앱에서 실손보험 청구 가능""",월,1
5774,2020.02.24,"현대상선, '디 얼라이언스' 중동 노선 서비스 확정",월,1
5770,2020.02.24,몽골정부 요청에 인천∼울란바토르 노선 운항 잠정 중단(종합),월,1
5769,2020.02.24,"'조원태 우군' 델타항공, 한진칼 지분 11%로 늘려(종합2보)",월,1
5768,2020.02.24,"금감원, 코로나19 확산에 비상기구 설치…금융사 검사 일시중단",월,1
5795,2020.02.25,[새로 나왔어요] 생활맥주 '인생맥주' '해운대 페일에일',화,0
5794,2020.02.25,"[새로 나왔어요] 푸르밀, 떠먹는 '흑당 생크림 요거트'",화,0
5793,2020.02.25,"신학철 LG화학 부회장 ""리더가 앉아만 있으면 회사의 변화도 없다""",화,0
5792,2020.02.25,"'성장 엔진'단 LG화학, 브랜드 가치 4조 돌파",화,0
5791,2020.02.25,"구자균 회장 ""ESS 생태계 복원…新 에너지 먹거리 찾아야죠""",화,0
5790,2020.02.25,"중기중앙회, 코로나19 비상대응반 '중소기업대책본부'로 격상",화,0
5789,2020.02.25,식기세척기가 SK매직 효자상품 떠오른 이유는,화,0
5788,2020.02.25,"""중소기업 기술탈취 근절위해 大-中企 상생법 개정안 통과를""",화,0
5787,2020.02.25,"중기부, 우수 연구개발 혁신제품 26일부터 신청 접수",화,0
5786,2020.02.25,"마지막 쌍용차 휴직자 46명, 5월 복직안 만장일치 수용",화,0
5785,2020.02.25,코로나19에 사업보고서 제출 늦어진 기업 징계 유예 추진(종합),화,0
5784,2020.02.25,"대한항공 승무원, 코로나19 확진전 이스라엘·LA노선에 투입(종합)",화,0
5783,2020.02.25,"대한항공 확진 승무원, '무더기 확진' 나온 텔아비브 노선 탑승(종합2보)",화,0
5782,2020.02.25,"고양 킨텍스 ""코로나19 확산에 3월 행사 연기·취소""",화,0
5808,2020.02.26,코웨이 '물맛연구소 사이트' 개설,수,0
5807,2020.02.26,"아리온 ""칭찬비타민 주식 40억원어치 취득…지분율 16%""",수,0
5806,2020.02.26,"[심성미의 핫템 잇템] 톤28, 피부 측정해 맞춤 화장품 배송…크림 한가지만 발랐는데 '촉촉'",수,0
5805,2020.02.26,"증선위, 회계처리기준 위반 포스코건설에 과징금 제재",수,0
5804,2020.02.26,"세무사회, 코로나19 성금 5천만원 기탁",수,0
5803,2020.02.26,"한전산업, 17년만에 한전 자회사로 재편입 절차",수,0
5809,2020.02.26,"경동나비엔, 美에 보일러 공장 짓는다",수,0
5801,2020.02.26,현대기아차 코로나19에 자율 재택근무…두산 유연근무제 확대(종합2보),수,0
5800,2020.02.26,"북한 고려항공, 중국·러시아 노선 여전히 닫은 듯(종합)",수,0
5799,2020.02.26,"현대차그룹, 코로나19 예방에 50억 지원…정의선 ""의료 활동에 도움 되길""",수,0
5798,2020.02.26,"에어서울, 국제선 1개만 빼고 운항 중단…진에어, 추가 휴직 시행",수,0
5797,2020.02.26,"효성첨단소재, '타이어 테크놀로지 엑스포 2020' 참가",수,0
5796,2020.02.26,"대우조선해양, 日 MOL과 '떠다니는 LNG터미널' 개발한다",수,0
5802,2020.02.26,'구멍 발견돼 가동 중단' 한빛 원전 3·4호기 정비기간 연장,수,0
5822,2020.02.27,"소진공, 경기도 1인 자영업자 고용보험료 최대 80% 지원",목,0
5821,2020.02.27,"홈앤쇼핑, 봄맞이 프로모션 '텐텐해봄' 진행",목,0
5820,2020.02.27,"티웨이항공, 국내 LCC 중 첫 시드니 취항…키르기스스탄 직항도",목,0
5819,2020.02.27,"증권가 ""한은 금리인하 '선택' 아닌 '필수'…4월 유력""(종합2보)",목,0
5818,2020.02.27,"LG화학, 중국에 컬러 감광재 사업 580억원에 매각",목,0
5817,2020.02.27,"3자 연합, '주주제안 주총 의안 상정' 가처분…한진 ""꼼수 유감""(종합)",목,0
5823,2020.02.27,"초이락, 지도표 성경김 콜라보한 '헬로카봇 김밥김' 출시",목,0
5815,2020.02.27,"티웨이항공, 국내 LCC 중 첫 시드니 취항…키르기스스탄 직항도(종합)",목,0
5814,2020.02.27,"신세계百 경기점, 28일 6층 매장 휴점…코로나19 확진자 방문",목,0
5813,2020.02.27,"NH농협은행, 3월까지 대구·경북 자동화기기 수수료면제",목,0
5812,2020.02.27,"신세계百 경기점, 28일 6층 매장 휴점…코로나19 확진자 방문(종합)",목,0
5811,2020.02.27,"LCC ""비행기 주차료 감면해달라""",목,0
5810,2020.02.27,신형 SM6 가늠할 르노 탈리스만 공개,목,0
5816,2020.02.27,"조현아 연합 ""주주제안, 주총 의안 상정"" 소송 제기…한진칼 ""사법절차 악용""",목,0
5858,2020.03.01,코로나19 쇼핑 대란에 편의점이 나섰다,일,1
5865,2020.03.01,"우리금융, 코로나19 피해 11억 지원",일,1
5864,2020.03.01,"한수원, '탈원전 반대' 노조지부장 직위해제 논란",일,1
5863,2020.03.01,봄 미세먼지 배출 감축 위해 28기 석탄발전 가동 멈춘다,일,1
5862,2020.03.01,"40일 걸리던 운전면허 반납 하루면 '끝'…""고령자 반납 기대""",일,1
5861,2020.03.01,하동∼남해 잇는 남해안 연결도로 4차로 확장 개통,일,1
5860,2020.03.01,'롯데 빅마켓' 6월부터 일반 마트로 전환,일,1
5856,2020.03.01,1년 만에 파리 진출한 '던스트'…비결은?,일,1
5857,2020.03.01,명품 시계업계도 '올스톱'…코로나19로 멈춘 박람회,일,1
5855,2020.03.01,"신한카드, 소상공인 전용관 오픈해 코로나19 피해 지원",일,1
5854,2020.03.01,"기업銀, 年 1.4% 금리로 자영업자에 1억까지 대출",일,1
5853,2020.03.01,LG이노텍 구미사업장 확진자 발생…카메라모듈 공장 폐쇄,일,1
5852,2020.03.01,"LG이노텍 구미공장에서도 코로나19 확진자 발생, 폐쇄 후 방역",일,1
5859,2020.03.01,집에서 고기 구이 즐기세요,일,1
5875,2020.03.02,"OECD, '코로나19' 확산 속 한국 올해 성장률 2.3→2.0% 하향조정",월,1
5876,2020.03.02,2월 완성차 판매 11% 감소…내수는 금융위기후 11년만에 최소,월,1
5879,2020.03.02,"""한달간 매일 1만개 빵 배달""…대구 돕는 SPC그룹",월,1
5874,2020.03.02,"OECD, 한국 경제성장률 2.3%→2.0%로 하향 조정",월,1
5878,2020.03.02,고당도 씨 없는 포도,월,1
5873,2020.03.02,"KB증권, 해외주식 알고리즘 매매 서비스 개시",월,1
5877,2020.03.02,우승현 스마트미디어렙 대표,월,1
5871,2020.03.02,"일본 공정위, 현대重·대우조선 기업결합 심사",월,1
5870,2020.03.02,삼성 'QLED 8K TV' 85인치 1940만원 사전판매,월,1
5869,2020.03.02,아시아나 전직원 월급 33% 반납,월,1
5868,2020.03.02,"""中 올해 4%대 성장 그칠듯…OECD, 전망치 대폭 하향",월,1
5867,2020.03.02,"'글로벌경제 덮치는 코로나19'…OECD, 성장률 전망 2.4%로 하향",월,1
5866,2020.03.02,현대해상 새 대표에 조용일·이성재 내정,월,1
5872,2020.03.02,헬로tv서도 아이들나라로 공부해요,월,1
5893,2020.03.03,"금감원, 청 민정수석실 감찰받아…감사원 감사도 예정(종합)",화,1
5892,2020.03.03,"농어촌공사, 농지은행 사업 확대…1조1천500억원 집행",화,1
5890,2020.03.03,"KB자산운용, 효성티앤씨에 주주 서한 ""잉여현금 30% 배당하라""",화,1
5889,2020.03.03,"삼성전자, 코로나19 확산에 SW 역량테스트 무기한 연기",화,1
5888,2020.03.03,"[시승]누구나 인정할 가성비, 르노삼성 XM3",화,1
5887,2020.03.03,"국토부, 항공사 사장단과 또 면담…추가 지원책 나올까(종합)",화,1
5891,2020.03.03,"'마스크 매점매석' 하루새 12건 늘어…검찰, 직접수사 검토(종합)",화,1
5885,2020.03.03,"국민은행, '코로나19 확진자 발생' 대구메트로팔레스 지점 폐쇄",화,1
5884,2020.03.03,"[고침] 경제(위너스운용, 파생상품 투자 800억 손실…KB증…)",화,1
5883,2020.03.03,"KB자산운용, 효성티앤씨에 주주 서한 ""잉여현금 30% 배당하라""(종합)",화,1
5882,2020.03.03,"레고코리아, 레고 크리에이터 엑스퍼트 피아트 500 완판",화,1
5881,2020.03.03,내일 전국 농협 하나로마트 마스크 공급량 100만매로 확대,화,1
5880,2020.03.03,아이유·이서진 등 모범납세자 선정(종합),화,1
5886,2020.03.03,"위너스운용, 파생상품 투자 800억 손실…KB증권과 책임공방 예고",화,1
5907,2020.03.04,"27일 주총 표 대결 앞둔 한진칼, 김석동 사외이사로 영입한다[종합]",수,1
5906,2020.03.04,코로나19로 부산 첫 유럽 직항 노선 취항 연기,수,1
5905,2020.03.04,"홍남기 ""보조금 지급해 주말 마스크 생산량 유지 추진""",수,1
5904,2020.03.04,"이재웅, 타다금지법안 법사위 통과에 ""정부·국회 죽었다"" 비판",수,1
5903,2020.03.04,"한은 ""美 금리인하 초점은 시장 변동성 완화…3월 추가 인하 전망""",수,1
5902,2020.03.04,"여객법 개정안 법사위 통과, ""타다, 사업 접을 것""",수,1
5901,2020.03.04,"反조원태 연합 ""대한항공 리베이트 의혹 철저히 수사해야""",수,1
5898,2020.03.04,한진그룹 경영권 향방 D-23…주총 표심잡기 여론전 거세진다(종합),수,1
5899,2020.03.04,마스크 '공적 판매' 후 온라인 가격도 900원 떨어져,수,1
5897,2020.03.04,인터넷은행법 법사위 통과…KT 케이뱅크 대주주 등극 청신호,수,1
5896,2020.03.04,케이뱅크 '기사회생'…자본확충 길 열렸다,수,1
5895,2020.03.04,"현대오일뱅크, SK네트웍스 주유소 인수…업계 판도 변화",수,1
5894,2020.03.04,"델타항공, 올들어 한진칼 지분 10%→14.9%로 늘렸다",수,1
5900,2020.03.04,"한은 ""임시 금통위 개최 가능성 예단하기 어렵다""",수,1
5917,2020.03.05,"대한항공, 오늘부터 인천발 전노선 승객에 발열 검사한다(종합)",목,0
5918,2020.03.05,"금감원, 손태승·함영주에 'DLF 중징계' 통보",목,0
5916,2020.03.05,[그래픽] 마스크 수급 안정화 대책,목,0
5920,2020.03.05,"정부 ""마스크 주당 1인2매 구매제한 누구도 예외 없다""",목,0
5921,2020.03.05,"인터넷은행법 부결 '이변'…민주, 'KT특혜' 논란에 무더기 반대(종합)",목,0
5919,2020.03.05,"유한킴벌리, 마스크 100만장 기부",목,0
5915,2020.03.05,전남 순천만 야생조류 분변서 조류인플루엔자 항원 검출,목,0
5914,2020.03.05,"S&amp;P, 올 한국 경제성장률 전망 1.6%→1.1%로 낮춰",목,0
5913,2020.03.05,기업들 해외 비즈니스 다시 초비상…'발 묶인 시장개척',목,0
5912,2020.03.05,"""그나마 남은 노선까지…"" 日 입국제한에 항공·여행업 설상가상",목,0
5911,2020.03.05,일본 수출규제에 이어 입국 문턱 높여…한일 무역길 더 좁아지나,목,0
5910,2020.03.05,"""OPEC, 하루 150만 배럴 추가 감산 합의…코로나19 대응""",목,0
5909,2020.03.05,"삼성 준법감시위, 중점과제로 '노조·승계·시민단체' 선정",목,0
5908,2020.03.05,"S&amp;P ""韓 성장률 1.1% 그칠 것""",목,0
5958,2020.03.08,CEO스코어 분석…상장사 여성 등기임원 100명 중 3명 불과,일,0
5963,2020.03.08,"웰리스 제균공기청정기, 코로나19로 유럽 수출 급증",일,0
5962,2020.03.08,"벤처기업協 ""코로나19 맞설 기술력 갖춘 벤처 모여라""",일,0
5961,2020.03.08,"해피에이징, 낙상 예방 안전손잡이…욕실 벽 실리콘 안전손잡이…노인 사고 막는다",일,0
5960,2020.03.08,"中, 한국인 비자 발급 사실상 중단…삼성전자·SK하이닉스 ""애가 탄다""",일,0
5959,2020.03.08,모델3로 판매 돌풍 일으킨 테슬라…품질 불량에 소비자 불만도 급증,일,0
5957,2020.03.08,"LG전자, 손흥민 경기 8K 영상 튼다",일,0
5950,2020.03.08,"사우디, 4월분 원유 수출가격 대폭 내려…""4월부터 증산""(종합)",일,0
5955,2020.03.08,"삼성전자 ""멸종위기 동물에 관심을""",일,0
5954,2020.03.08,"손경식 경총 회장  ""코로나19로 영세기업 피해 심각…정부 지원 확대 시급""",일,0
5953,2020.03.08,"신한금융 ""코로나 환자·의료진 전방위 지원""",일,0
5952,2020.03.08,대중교통 꺼려…2월 車보험 손해율 상승,일,0
5951,2020.03.08,'실적 부진' 롯데하이마트 창사 20년 만에 첫 희망퇴직 실시,일,0
5956,2020.03.08,"기재차관 ""필요한 분만 마스크 사달라""…한국판 '당신먼저' 운동 호소",일,0
5977,2020.03.09,코로나19 소비자 분쟁 급증…경기도 직접 중재 나서,월,1
5976,2020.03.09,"황영기 신임 한미협회장 ""20개 분과위 강화해 한미 우호증진 기여""",월,1
5975,2020.03.09,"대한항공 사장 ""코로나19로 80% 운항 중단…IMF때보다 어려워""",월,1
5974,2020.03.09,"금감원, 현황점검회의…""시장참가자 과도한 불안 자제"" 당부",월,1
5973,2020.03.09,증시 '공매도 대책' 나온다…과열종목 지정대상 확대(종합),월,1
5972,2020.03.09,내달 임기 만료 금통위원 4명 인선 절차 시작,월,1
5971,2020.03.09,대구상의 지역기업용 마스크 특별 배정 등 실질 지원 요청,월,1
5969,2020.03.09,"파인디지털, 듀얼코어CPU 적용 블랙박스 '파인뷰 LX3000' 출시",월,1
5968,2020.03.09,[그래픽] 아시아 주요 증시 낙폭,월,1
5967,2020.03.09,공수처 설립준비단장 하나은행 사외이사 추천 논란(종합),월,1
5966,2020.03.09,"대구상공회의소, 국무총리 초청 회장단 간담회 개최",월,1
5965,2020.03.09,"미술품 공유경제 기업 피카프로젝트, 3월 말 공식 웹사이트 론칭",월,1
5964,2020.03.09,증시 '공매도 대책' 나온다…과열종목 지정대상 확대(종합2보),월,1
5970,2020.03.09,"캘리스코, 식자재 공급선 아워홈에서 신세계푸드로 변경",월,1
5986,2020.03.10,"한전·전력그룹사, 코로나19 위기 극복 성금 32억원 기탁",화,0
5991,2020.03.10,"부도 직전 180개 원전 부품업체 문 대통령에 읍소했지만…두달 만에 산업부 원전과장이 ""신한울 3·4호기 건설 불가""",화,0
5990,2020.03.10,"석유난로업체에서 변신한 파세코, 에어컨에 캔까지…끝없는 영역 확장",화,0
5989,2020.03.10,'착한 임대' 동참하는 에이스침대·교원,화,0
5988,2020.03.10,"피치 ""메모리 반도체, 코로나19 부정적 영향 제한적""",화,0
5987,2020.03.10,대우조선해양 작년 영업이익 2천928억원…전년보다 71.4% 감소,화,0
5985,2020.03.10,'노후 심각'…광양항 낙포부두 리뉴얼사업 본격 추진,화,0
5984,2020.03.10,'코로나 추경' 이용해 몸집 불리기 나선 공정위,화,0
5983,2020.03.10,영상회의로 열린 韓·日 수출대화,화,0
5982,2020.03.10,캠코 '사내벤처 업무협약',화,0
5981,2020.03.10,교보증권 판매 105억원 규모 사모펀드 상환 연기,화,0
5980,2020.03.10,연천 멧돼지 폐사체 8개체서 ASF 바이러스…총 347건,화,0
5979,2020.03.10,"국내 5위 흥아해운, 워크아웃 신청",화,0
5978,2020.03.10,공매도 과열종목 새 기준으로 파미셀 등 11개 종목 첫 지정,화,0
6005,2020.03.11,"""플라즈마 기술로 공간 살균""",수,0
6004,2020.03.11,"""집에만 있으니""…작고 실용적인 알짜 소형가전 뜬다",수,0
6003,2020.03.11,5000억 기술혁신 펀드 만든다,수,0
6002,2020.03.11,한투 10억·SK하이닉스 5억…코로나 온정의 손길,수,0
6001,2020.03.11,남아공 코로나19 확진자 13명으로 늘어…6명 새로 추가,수,0
6000,2020.03.11,"광주은행, 신용보증 업무 대행…코로나19 피해업체 원스톱 지원",수,0
5999,2020.03.11,리츠 자산규모 작년말 51조5천억원…전년 대비 17% 증가,수,0
5998,2020.03.11,하루 매출 100만원대…롯데면세점 김포공항점 '무기한 휴업',수,0
5997,2020.03.11,토스 증권사 설립 박차…증선위 예비인가안 의결,수,0
5996,2020.03.11,UAE도 산유량 33% 증산 선언…4월부터 일일 300만→400만배럴,수,0
5995,2020.03.11,증선위 '회계 위반' 에스에프씨·뉴프라이드 검찰 고발,수,0
5994,2020.03.11,공매도 과열 지정종목 29개로 대폭 증가…두산중공업 등 포함,수,0
5993,2020.03.11,"주주눈치 보느라?…대형 전시장들 코로나 취소 위약금 감면 ""해줘? 말어?""",수,0
5992,2020.03.11,서울 강동구 아파트 700여가구 정전…복구중(종합),수,0
6018,2020.03.12,대세가 된 '1인 피자',목,0
6017,2020.03.12,재택 근무·개학 연기에 봄 농수산물 가격 하락,목,0
